Time[s], 通道 0, 通道 1, 通道 3, 通道 4, 通道 5, 通道 6
1.006660000, 0, 0, 1, 1, 0, 0
1.006690000, 0, 0, 0, 1, 0, 0
1.006790000, 0, 0, 1, 1, 0, 0
1.006870000, 0, 0, 1, 0, 0, 0
1.006900000, 0, 0, 0, 0, 0, 0
1.007000000, 0, 0, 1, 0, 0, 0
1.007080000, 0, 0, 1, 1, 0, 0
1.007100000, 0, 0, 0, 1, 0, 0
1.007200000, 0, 0, 1, 1, 0, 0
1.007290000, 0, 0, 1, 0, 0, 0
1.007310000, 0, 0, 0, 0, 0, 0
1.007410000, 0, 0, 1, 0, 0, 0
1.007500000, 0, 0, 1, 1, 0, 0
1.007520000, 0, 0, 0, 1, 0, 0
1.007620000, 0, 0, 1, 1, 0, 0
1.007710000, 0, 0, 1, 0, 0, 0
1.007720000, 0, 0, 0, 0, 0, 0
1.007820000, 0, 0, 1, 0, 0, 0
1.007910000, 0, 0, 1, 1, 0, 0
1.007930000, 0, 0, 0, 1, 0, 0
1.008030000, 0, 0, 1, 1, 0, 0
1.008120000, 0, 0, 1, 0, 0, 0
1.008140000, 0, 0, 0, 0, 0, 0
1.008240000, 0, 0, 1, 0, 0, 0
1.008330000, 0, 0, 1, 1, 0, 0
1.008340000, 0, 0, 0, 1, 0, 0
1.008440000, 0, 0, 1, 1, 0, 0
1.008540000, 0, 0, 1, 0, 0, 0
1.008550000, 0, 0, 0, 0, 0, 0
1.008650000, 0, 0, 1, 0, 0, 0
1.008750000, 0, 0, 1, 1, 0, 0
1.008760000, 0, 0, 0, 1, 0, 0
1.008860000, 0, 0, 1, 1, 0, 0
1.008960000, 0, 0, 0, 0, 0, 0
1.009060000, 0, 0, 1, 0, 0, 0
1.009170000, 0, 0, 0, 1, 0, 0
1.009270000, 0, 0, 1, 1, 0, 0
1.009380000, 0, 0, 0, 0, 0, 0
1.009480000, 0, 0, 1, 0, 0, 0
1.009580000, 0, 0, 0, 1, 0, 0
1.009680000, 0, 0, 1, 1, 0, 0
1.009790000, 0, 0, 0, 0, 0, 0
1.009890000, 0, 0, 1, 0, 0, 0
1.010000000, 0, 0, 0, 1, 0, 0
1.010100000, 0, 0, 1, 1, 0, 0
1.010210000, 0, 0, 0, 0, 0, 0
1.010310000, 0, 0, 1, 0, 0, 0
1.010410000, 0, 0, 0, 0, 0, 0
1.010420000, 0, 0, 0, 1, 0, 0
1.010510000, 0, 0, 1, 1, 0, 0
1.010620000, 0, 0, 0, 1, 0, 0
1.010630000, 0, 0, 0, 0, 0, 0
1.010720000, 0, 0, 1, 0, 0, 0
1.010830000, 0, 0, 0, 1, 0, 0
1.010930000, 0, 0, 1, 1, 0, 0
1.011030000, 0, 0, 0, 1, 0, 0
1.011040000, 0, 0, 0, 0, 0, 0
1.011130000, 0, 0, 1, 0, 0, 0
1.011240000, 0, 0, 0, 0, 0, 0
1.011250000, 0, 0, 0, 1, 0, 0
1.011340000, 0, 0, 1, 1, 0, 0
1.011450000, 0, 0, 0, 1, 0, 0
1.011460000, 0, 0, 0, 0, 0, 0
1.011550000, 0, 0, 1, 0, 0, 0
1.011650000, 0, 0, 0, 0, 0, 0
1.011670000, 0, 0, 0, 1, 0, 0
1.011750000, 0, 0, 1, 1, 0, 0
1.011860000, 0, 0, 0, 1, 0, 0
1.011880000, 0, 0, 0, 0, 0, 0
1.011960000, 0, 0, 1, 0, 0, 0
1.012070000, 0, 0, 0, 0, 0, 0
1.012080000, 0, 0, 0, 1, 0, 0
1.012170000, 0, 0, 1, 1, 0, 0
1.012270000, 0, 0, 0, 1, 0, 0
1.012290000, 0, 0, 0, 0, 0, 0
1.012370000, 0, 0, 1, 0, 0, 0
1.012480000, 0, 0, 0, 0, 0, 0
1.012500000, 0, 0, 0, 1, 0, 0
1.012580000, 0, 0, 1, 1, 0, 0
1.012690000, 0, 0, 0, 1, 0, 0
1.012710000, 0, 0, 0, 0, 0, 0
1.012790000, 0, 0, 1, 0, 0, 0
1.012890000, 0, 0, 0, 0, 0, 0
1.012920000, 0, 0, 0, 1, 0, 0
1.012990000, 0, 0, 1, 1, 0, 0
1.013100000, 0, 0, 0, 1, 0, 0
1.013130000, 0, 0, 0, 0, 0, 0
1.013200000, 0, 0, 1, 0, 0, 0
1.013310000, 0, 0, 0, 0, 0, 0
1.013330000, 0, 0, 0, 1, 0, 0
1.013410000, 0, 0, 1, 1, 0, 0
1.013510000, 0, 0, 0, 1, 0, 0
1.013540000, 0, 0, 0, 0, 0, 0
1.013610000, 0, 0, 1, 0, 0, 0
1.013720000, 0, 0, 0, 0, 0, 0
1.013750000, 0, 0, 0, 1, 0, 0
1.013820000, 0, 0, 1, 1, 0, 0
1.013930000, 0, 0, 0, 1, 0, 0
1.013960000, 0, 0, 0, 0, 0, 0
1.014030000, 0, 0, 1, 0, 0, 0
1.014130000, 0, 0, 0, 0, 0, 0
1.014170000, 0, 0, 0, 1, 0, 0
1.014230000, 0, 0, 1, 1, 0, 0
1.014340000, 0, 0, 0, 1, 0, 0
1.014380000, 0, 0, 0, 0, 0, 0
1.014440000, 0, 0, 1, 0, 0, 0
1.014550000, 0, 0, 0, 0, 0, 0
1.014580000, 0, 0, 0, 1, 0, 0
1.014650000, 0, 0, 1, 1, 0, 0
1.014750000, 0, 0, 0, 1, 0, 0
1.014790000, 0, 0, 0, 0, 0, 0
1.014850000, 0, 0, 1, 0, 0, 0
1.014960000, 0, 0, 0, 0, 0, 0
1.015000000, 0, 0, 0, 1, 0, 0
1.015060000, 0, 0, 1, 1, 0, 0
1.015170000, 0, 0, 0, 1, 0, 0
1.015210000, 0, 0, 0, 0, 0, 0
1.015270000, 0, 0, 1, 0, 0, 0
1.015370000, 0, 0, 0, 0, 0, 0
1.015420000, 0, 0, 0, 1, 0, 0
1.015470000, 0, 0, 1, 1, 0, 0
1.015580000, 0, 0, 0, 1, 0, 0
1.015630000, 0, 0, 0, 0, 0, 0
1.015680000, 0, 0, 1, 0, 0, 0
1.015790000, 0, 0, 0, 0, 0, 0
1.015830000, 0, 0, 0, 1, 0, 0
1.015890000, 0, 0, 1, 1, 0, 0
1.015990000, 0, 0, 0, 1, 0, 0
1.016040000, 0, 0, 0, 0, 0, 0
1.016090000, 0, 0, 1, 0, 0, 0
1.016200000, 0, 0, 0, 0, 0, 0
1.016250000, 0, 0, 0, 1, 0, 0
1.016300000, 0, 0, 1, 1, 0, 0
1.016410000, 0, 0, 0, 1, 0, 0
1.016460000, 0, 0, 0, 0, 0, 0
1.016510000, 0, 0, 1, 0, 0, 0
1.016610000, 0, 0, 0, 0, 0, 0
1.016670000, 0, 0, 0, 1, 0, 0
1.016710000, 0, 0, 1, 1, 0, 0
1.016820000, 0, 0, 0, 1, 0, 0
1.016880000, 0, 0, 0, 0, 0, 0
1.016920000, 0, 0, 1, 0, 0, 0
1.017030000, 0, 0, 0, 0, 0, 0
1.017080000, 0, 0, 0, 1, 0, 0
1.017130000, 0, 0, 1, 1, 0, 0
1.017230000, 0, 0, 0, 1, 0, 0
1.017290000, 0, 0, 0, 0, 0, 0
1.017330000, 0, 0, 1, 0, 0, 0
1.017440000, 0, 0, 0, 0, 0, 0
1.017500000, 0, 0, 0, 1, 0, 0
1.017540000, 0, 0, 1, 1, 0, 0
1.017650000, 0, 0, 0, 1, 0, 0
1.017710000, 0, 0, 0, 0, 0, 0
1.017750000, 0, 0, 1, 0, 0, 0
1.017850000, 0, 0, 0, 0, 0, 0
1.017920000, 0, 0, 0, 1, 0, 0
1.017950000, 0, 0, 1, 1, 0, 0
1.018060000, 0, 0, 0, 1, 0, 0
1.018130000, 0, 0, 0, 0, 0, 0
1.018160000, 0, 0, 1, 0, 0, 0
1.018270000, 0, 0, 0, 0, 0, 0
1.018330000, 0, 0, 0, 1, 0, 0
1.018370000, 0, 0, 1, 1, 0, 0
1.018470000, 0, 0, 0, 1, 0, 0
1.018540000, 0, 0, 0, 0, 0, 0
1.018570000, 0, 0, 1, 0, 0, 0
1.018680000, 0, 0, 0, 0, 0, 0
1.018750000, 0, 0, 0, 1, 0, 0
1.018780000, 0, 0, 1, 1, 0, 0
1.018890000, 0, 0, 0, 1, 0, 0
1.018960000, 0, 0, 0, 0, 0, 0
1.018990000, 0, 0, 1, 0, 0, 0
1.019090000, 0, 0, 0, 0, 0, 0
1.019170000, 0, 0, 0, 1, 0, 0
1.019190000, 0, 0, 1, 1, 0, 0
1.019300000, 0, 0, 0, 1, 0, 0
1.019380000, 0, 0, 0, 0, 0, 0
1.019400000, 0, 0, 1, 0, 0, 0
1.019510000, 0, 0, 0, 0, 0, 0
1.019580000, 0, 0, 0, 1, 0, 0
1.019610000, 0, 0, 1, 1, 0, 0
1.019710000, 0, 0, 0, 1, 0, 0
1.019790000, 0, 0, 0, 0, 0, 0
1.019810000, 0, 0, 1, 0, 0, 0
1.019920000, 0, 0, 0, 0, 0, 0
1.020000000, 0, 0, 0, 1, 0, 0
1.020020000, 0, 0, 1, 1, 0, 0
1.020130000, 0, 0, 0, 1, 0, 0
1.020210000, 0, 0, 0, 0, 0, 0
1.020230000, 0, 0, 1, 0, 0, 0
1.020330000, 0, 0, 0, 0, 0, 0
1.020420000, 0, 0, 0, 1, 0, 0
1.020430000, 0, 0, 1, 1, 0, 0
1.020540000, 0, 0, 0, 1, 0, 0
1.020630000, 0, 0, 0, 0, 0, 0
1.020640000, 0, 0, 1, 0, 0, 0
1.020750000, 0, 0, 0, 0, 0, 0
1.020830000, 0, 0, 0, 1, 0, 0
1.020850000, 0, 0, 1, 1, 0, 0
1.020950000, 0, 0, 0, 1, 0, 0
1.021040000, 0, 0, 0, 0, 0, 0
1.021050000, 0, 0, 1, 0, 0, 0
1.021160000, 0, 0, 0, 0, 0, 0
1.021250000, 0, 0, 0, 1, 0, 0
1.021260000, 0, 0, 1, 1, 0, 0
1.021370000, 0, 0, 0, 1, 0, 0
1.021460000, 0, 0, 0, 0, 0, 0
1.021470000, 0, 0, 1, 0, 0, 0
1.021570000, 0, 0, 0, 0, 0, 0
1.021670000, 0, 0, 1, 1, 0, 0
1.021780000, 0, 0, 0, 1, 0, 0
1.021880000, 0, 0, 1, 0, 0, 0
1.021990000, 0, 0, 0, 0, 0, 0
1.022080000, 0, 0, 0, 1, 0, 0
1.022090000, 0, 0, 1, 1, 0, 0
1.022190000, 0, 0, 0, 1, 0, 0
1.022290000, 0, 0, 1, 0, 0, 0
1.022400000, 0, 0, 0, 0, 0, 0
1.022500000, 0, 0, 1, 1, 0, 0
1.022610000, 0, 0, 0, 1, 0, 0
1.022710000, 0, 0, 1, 0, 0, 0
1.022810000, 0, 0, 0, 0, 0, 0
1.022910000, 0, 0, 1, 0, 0, 0
1.022920000, 0, 0, 1, 1, 0, 0
1.023020000, 0, 0, 0, 1, 0, 0
1.023120000, 0, 0, 1, 1, 0, 0
1.023130000, 0, 0, 1, 0, 0, 0
1.023230000, 0, 0, 0, 0, 0, 0
1.023330000, 0, 0, 1, 0, 0, 0
1.023340000, 0, 0, 1, 1, 0, 0
1.023430000, 0, 0, 0, 1, 0, 0
1.023530000, 0, 0, 1, 1, 0, 0
1.023550000, 0, 0, 1, 0, 0, 0
1.023640000, 0, 0, 0, 0, 0, 0
1.023740000, 0, 0, 1, 0, 0, 0
1.023750000, 0, 0, 1, 1, 0, 0
1.023850000, 0, 0, 0, 1, 0, 0
1.023950000, 0, 0, 1, 1, 0, 0
1.023960000, 0, 0, 1, 0, 0, 0
1.024050000, 0, 0, 0, 0, 0, 0
1.024150000, 0, 0, 1, 0, 0, 0
1.024170000, 0, 0, 1, 1, 0, 0
1.024260000, 0, 0, 0, 1, 0, 0
1.024360000, 0, 0, 1, 1, 0, 0
1.024380000, 0, 0, 1, 0, 0, 0
1.024470000, 0, 0, 0, 0, 0, 0
1.024570000, 0, 0, 1, 0, 0, 0
1.024590000, 0, 0, 1, 1, 0, 0
1.024670000, 0, 0, 0, 1, 0, 0
1.024780000, 0, 0, 1, 1, 0, 0
1.024800000, 0, 0, 1, 0, 0, 0
1.024880000, 0, 0, 0, 0, 0, 0
1.024980000, 0, 0, 1, 0, 0, 0
1.025000000, 0, 0, 1, 1, 0, 0
1.025090000, 0, 0, 0, 1, 0, 0
1.025190000, 0, 0, 1, 1, 0, 0
1.025210000, 0, 0, 1, 0, 0, 0
1.025300000, 0, 0, 0, 0, 0, 0
1.025400000, 0, 0, 1, 0, 0, 0
1.025420000, 0, 0, 1, 1, 0, 0
1.025500000, 0, 0, 0, 1, 0, 0
1.025600000, 0, 0, 1, 1, 0, 0
1.025630000, 0, 0, 1, 0, 0, 0
1.025710000, 0, 0, 0, 0, 0, 0
1.025810000, 0, 0, 1, 0, 0, 0
1.025840000, 0, 0, 1, 1, 0, 0
1.025920000, 0, 0, 0, 1, 0, 0
1.026020000, 0, 0, 1, 1, 0, 0
1.026050000, 0, 0, 1, 0, 0, 0
1.026120000, 0, 0, 0, 0, 0, 0
1.026220000, 0, 0, 1, 0, 0, 0
1.026250000, 0, 0, 1, 1, 0, 0
1.026330000, 0, 0, 0, 1, 0, 0
1.026430000, 0, 0, 1, 1, 0, 0
1.026460000, 0, 0, 1, 0, 0, 0
1.026540000, 0, 0, 0, 0, 0, 0
1.026640000, 0, 0, 1, 0, 0, 0
1.026670000, 0, 0, 1, 1, 0, 0
1.026740000, 0, 0, 0, 1, 0, 0
1.026840000, 0, 0, 1, 1, 0, 0
1.026880000, 0, 0, 1, 0, 0, 0
1.026950000, 0, 0, 0, 0, 0, 0
1.027050000, 0, 0, 1, 0, 0, 0
1.027090000, 0, 0, 1, 1, 0, 0
1.027160000, 0, 0, 0, 1, 0, 0
1.027260000, 0, 0, 1, 1, 0, 0
1.027300000, 0, 0, 1, 0, 0, 0
1.027360000, 0, 0, 0, 0, 0, 0
1.027460000, 0, 0, 1, 0, 0, 0
1.027500000, 0, 0, 1, 1, 0, 0
1.027570000, 0, 0, 0, 1, 0, 0
1.027670000, 0, 0, 1, 1, 0, 0
1.027710000, 0, 0, 1, 0, 0, 0
1.027780000, 0, 0, 0, 0, 0, 0
1.027880000, 0, 0, 1, 0, 0, 0
1.027920000, 0, 0, 1, 1, 0, 0
1.027980000, 0, 0, 0, 1, 0, 0
1.028080000, 0, 0, 1, 1, 0, 0
1.028130000, 0, 0, 1, 0, 0, 0
1.028190000, 0, 0, 0, 0, 0, 0
1.028290000, 0, 0, 1, 0, 0, 0
1.028340000, 0, 0, 1, 1, 0, 0
1.028400000, 0, 0, 0, 1, 0, 0
1.028500000, 0, 0, 1, 1, 0, 0
1.028550000, 0, 0, 1, 0, 0, 0
1.028600000, 0, 0, 0, 0, 0, 0
1.028700000, 0, 0, 1, 0, 0, 0
1.028750000, 0, 0, 1, 1, 0, 0
1.028810000, 0, 0, 0, 1, 0, 0
1.028910000, 0, 0, 1, 1, 0, 0
1.028960000, 0, 0, 1, 0, 0, 0
1.029020000, 0, 0, 0, 0, 0, 0
1.029120000, 0, 0, 1, 0, 0, 0
1.029170000, 0, 0, 1, 1, 0, 0
1.029220000, 0, 0, 0, 1, 0, 0
1.029320000, 0, 0, 1, 1, 0, 0
1.029380000, 0, 0, 1, 0, 0, 0
1.029430000, 0, 0, 0, 0, 0, 0
1.029530000, 0, 0, 1, 0, 0, 0
1.029590000, 0, 0, 1, 1, 0, 0
1.029640000, 0, 0, 0, 1, 0, 0
1.029740000, 0, 0, 1, 1, 0, 0
1.029800000, 0, 0, 1, 0, 0, 0
1.029840000, 0, 0, 0, 0, 0, 0
1.029940000, 0, 0, 1, 0, 0, 0
1.030000000, 0, 0, 1, 1, 0, 0
1.030050000, 0, 0, 0, 1, 0, 0
1.030150000, 0, 0, 1, 1, 0, 0
1.030210000, 0, 0, 1, 0, 0, 0
1.030260000, 0, 0, 0, 0, 0, 0
1.030360000, 0, 0, 1, 0, 0, 0
1.030420000, 0, 0, 1, 1, 0, 0
1.030460000, 0, 0, 0, 1, 0, 0
1.030560000, 0, 0, 1, 1, 0, 0
1.030630000, 0, 0, 1, 0, 0, 0
1.030670000, 0, 0, 0, 0, 0, 0
1.030770000, 0, 0, 1, 0, 0, 0
1.030840000, 0, 0, 1, 1, 0, 0
1.030880000, 0, 0, 0, 1, 0, 0
1.030980000, 0, 0, 1, 1, 0, 0
1.031050000, 0, 0, 1, 0, 0, 0
1.031080000, 0, 0, 0, 0, 0, 0
1.031180000, 0, 0, 1, 0, 0, 0
1.031250000, 0, 0, 1, 1, 0, 0
1.031290000, 0, 0, 0, 1, 0, 0
1.031390000, 0, 0, 1, 1, 0, 0
1.031460000, 0, 0, 1, 0, 0, 0
1.031500000, 0, 0, 0, 0, 0, 0
1.031600000, 0, 0, 1, 0, 0, 0
1.031670000, 0, 0, 1, 1, 0, 0
1.031700000, 0, 0, 0, 1, 0, 0
1.031800000, 0, 0, 1, 1, 0, 0
1.031880000, 0, 0, 1, 0, 0, 0
1.031910000, 0, 0, 0, 0, 0, 0
1.032010000, 0, 0, 1, 0, 0, 0
1.032090000, 0, 0, 1, 1, 0, 0
1.032120000, 0, 0, 0, 1, 0, 0
1.032220000, 0, 0, 1, 1, 0, 0
1.032300000, 0, 0, 1, 0, 0, 0
1.032320000, 0, 0, 0, 0, 0, 0
1.032420000, 0, 0, 1, 0, 0, 0
1.032500000, 0, 0, 1, 1, 0, 0
1.032530000, 0, 0, 0, 1, 0, 0
1.032630000, 0, 0, 1, 1, 0, 0
1.032710000, 0, 0, 1, 0, 0, 0
1.032740000, 0, 0, 0, 0, 0, 0
1.032840000, 0, 0, 1, 0, 0, 0
1.032920000, 0, 0, 1, 1, 0, 0
1.032940000, 0, 0, 0, 1, 0, 0
1.033040000, 0, 0, 1, 1, 0, 0
1.033130000, 0, 0, 1, 0, 0, 0
1.033150000, 0, 0, 0, 0, 0, 0
1.033250000, 0, 0, 1, 0, 0, 0
1.033340000, 0, 0, 1, 1, 0, 0
1.033360000, 0, 0, 0, 1, 0, 0
1.033460000, 0, 0, 1, 1, 0, 0
1.033550000, 0, 0, 1, 0, 0, 0
1.033560000, 0, 0, 0, 0, 0, 0
1.033660000, 0, 0, 1, 0, 0, 0
1.033750000, 0, 0, 1, 1, 0, 0
1.033770000, 0, 0, 0, 1, 0, 0
1.033870000, 0, 0, 1, 1, 0, 0
1.033960000, 0, 0, 1, 0, 0, 0
1.033980000, 0, 0, 0, 0, 0, 0
1.034080000, 0, 0, 1, 0, 0, 0
1.034170000, 0, 0, 1, 1, 0, 0
1.034180000, 0, 0, 0, 1, 0, 0
1.034280000, 0, 0, 1, 1, 0, 0
1.034380000, 0, 0, 1, 0, 0, 0
1.034390000, 0, 0, 0, 0, 0, 0
1.034490000, 0, 0, 1, 0, 0, 0
1.034590000, 0, 0, 1, 1, 0, 0
1.034600000, 0, 0, 0, 1, 0, 0
1.034700000, 0, 0, 1, 1, 0, 0
1.034800000, 0, 0, 0, 0, 0, 0
1.034900000, 0, 0, 1, 0, 0, 0
1.035000000, 0, 0, 1, 1, 0, 0
1.035010000, 0, 0, 0, 1, 0, 0
1.035110000, 0, 0, 1, 1, 0, 0
1.035210000, 0, 0, 1, 0, 0, 0
1.035220000, 0, 0, 0, 0, 0, 0
1.035320000, 0, 0, 1, 0, 0, 0
1.035420000, 0, 0, 0, 1, 0, 0
1.035520000, 0, 0, 1, 1, 0, 0
1.035630000, 0, 0, 0, 0, 0, 0
1.035730000, 0, 0, 1, 0, 0, 0
1.035840000, 0, 0, 0, 1, 0, 0
1.035940000, 0, 0, 1, 1, 0, 0
1.036040000, 0, 0, 0, 1, 0, 0
1.036050000, 0, 0, 0, 0, 0, 0
1.036140000, 0, 0, 1, 0, 0, 0
1.036250000, 0, 0, 0, 1, 0, 0
1.036350000, 0, 0, 1, 1, 0, 0
1.036460000, 0, 0, 0, 0, 0, 0
1.036560000, 0, 0, 1, 0, 0, 0
1.036660000, 0, 0, 0, 0, 0, 0
1.036670000, 0, 0, 0, 1, 0, 0
1.036760000, 0, 0, 1, 1, 0, 0
1.036870000, 0, 0, 0, 1, 0, 0
1.036880000, 0, 0, 0, 0, 0, 0
1.036970000, 0, 0, 1, 0, 0, 0
1.037080000, 0, 0, 0, 0, 0, 0
1.037090000, 0, 0, 0, 1, 0, 0
1.037180000, 0, 0, 1, 1, 0, 0
1.037280000, 0, 0, 0, 1, 0, 0
1.037300000, 0, 0, 0, 0, 0, 0
1.037380000, 0, 0, 1, 0, 0, 0
1.037490000, 0, 0, 0, 0, 0, 0
1.037500000, 0, 0, 0, 1, 0, 0
1.037590000, 0, 0, 1, 1, 0, 0
1.037700000, 0, 0, 0, 1, 0, 0
1.037710000, 0, 0, 0, 0, 0, 0
1.037800000, 0, 0, 1, 0, 0, 0
1.037900000, 0, 0, 0, 0, 0, 0
1.037920000, 0, 0, 0, 1, 0, 0
1.038000000, 0, 0, 1, 1, 0, 0
1.038110000, 0, 0, 0, 1, 0, 0
1.038130000, 0, 0, 0, 0, 0, 0
1.038210000, 0, 0, 1, 0, 0, 0
1.038320000, 0, 0, 0, 0, 0, 0
1.038340000, 0, 0, 0, 1, 0, 0
1.038420000, 0, 0, 1, 1, 0, 0
1.038520000, 0, 0, 0, 1, 0, 0
1.038550000, 0, 0, 0, 0, 0, 0
1.038620000, 0, 0, 1, 0, 0, 0
1.038730000, 0, 0, 0, 0, 0, 0
1.038760000, 0, 0, 0, 1, 0, 0
1.038830000, 0, 0, 1, 1, 0, 0
1.038940000, 0, 0, 0, 1, 0, 0
1.038970000, 0, 0, 0, 0, 0, 0
1.039040000, 0, 0, 1, 0, 0, 0
1.039140000, 0, 0, 0, 0, 0, 0
1.039170000, 0, 0, 0, 1, 0, 0
1.039240000, 0, 0, 1, 1, 0, 0
1.039350000, 0, 0, 0, 1, 0, 0
1.039380000, 0, 0, 0, 0, 0, 0
1.039450000, 0, 0, 1, 0, 0, 0
1.039560000, 0, 0, 0, 0, 0, 0
1.039590000, 0, 0, 0, 1, 0, 0
1.039660000, 0, 0, 1, 1, 0, 0
1.039760000, 0, 0, 0, 1, 0, 0
1.039800000, 0, 0, 0, 0, 0, 0
1.039870000, 0, 0, 1, 0, 0, 0
1.039970000, 0, 0, 0, 0, 0, 0
1.040010000, 0, 0, 0, 1, 0, 0
1.040070000, 0, 0, 1, 1, 0, 0
1.040180000, 0, 0, 0, 1, 0, 0
1.040220000, 0, 0, 0, 0, 0, 0
1.040280000, 0, 0, 1, 0, 0, 0
1.040390000, 0, 0, 0, 0, 0, 0
1.040420000, 0, 0, 0, 1, 0, 0
1.040490000, 0, 0, 1, 1, 0, 0
1.040590000, 0, 0, 0, 1, 0, 0
1.040630000, 0, 0, 0, 0, 0, 0
1.040690000, 0, 0, 1, 0, 0, 0
1.040800000, 0, 0, 0, 0, 0, 0
1.040840000, 0, 0, 0, 1, 0, 0
1.040900000, 0, 0, 1, 1, 0, 0
1.041010000, 0, 0, 0, 1, 0, 0
1.041050000, 0, 0, 0, 0, 0, 0
1.041110000, 0, 0, 1, 0, 0, 0
1.041210000, 0, 0, 0, 0, 0, 0
1.041260000, 0, 0, 0, 1, 0, 0
1.041310000, 0, 0, 1, 1, 0, 0
1.041420000, 0, 0, 0, 1, 0, 0
1.041470000, 0, 0, 0, 0, 0, 0
1.041520000, 0, 0, 1, 0, 0, 0
1.041630000, 0, 0, 0, 0, 0, 0
1.041670000, 0, 0, 0, 1, 0, 0
1.041730000, 0, 0, 1, 1, 0, 0
1.041830000, 0, 0, 0, 1, 0, 0
1.041880000, 0, 0, 0, 0, 0, 0
1.041930000, 0, 0, 1, 0, 0, 0
1.042040000, 0, 0, 0, 0, 0, 0
1.042090000, 0, 0, 0, 1, 0, 0
1.042140000, 0, 0, 1, 1, 0, 0
1.042250000, 0, 0, 0, 1, 0, 0
1.042300000, 0, 0, 0, 0, 0, 0
1.042350000, 0, 0, 1, 0, 0, 0
1.042450000, 0, 0, 0, 0, 0, 0
1.042510000, 0, 0, 0, 1, 0, 0
1.042550000, 0, 0, 1, 1, 0, 0
1.042660000, 0, 0, 0, 1, 0, 0
1.042720000, 0, 0, 0, 0, 0, 0
1.042760000, 0, 0, 1, 0, 0, 0
1.042870000, 0, 0, 0, 0, 0, 0
1.042920000, 0, 0, 0, 1, 0, 0
1.042970000, 0, 0, 1, 1, 0, 0
1.043070000, 0, 0, 0, 1, 0, 0
1.043130000, 0, 0, 0, 0, 0, 0
1.043170000, 0, 0, 1, 0, 0, 0
1.043280000, 0, 0, 0, 0, 0, 0
1.043340000, 0, 0, 0, 1, 0, 0
1.043380000, 0, 0, 1, 1, 0, 0
1.043490000, 0, 0, 0, 1, 0, 0
1.043550000, 0, 0, 0, 0, 0, 0
1.043590000, 0, 0, 1, 0, 0, 0
1.043690000, 0, 0, 0, 0, 0, 0
1.043760000, 0, 0, 0, 1, 0, 0
1.043790000, 0, 0, 1, 1, 0, 0
1.043900000, 0, 0, 0, 1, 0, 0
1.043970000, 0, 0, 0, 0, 0, 0
1.044000000, 0, 0, 1, 0, 0, 0
1.044110000, 0, 0, 0, 0, 0, 0
1.044170000, 0, 0, 0, 1, 0, 0
1.044210000, 0, 0, 1, 1, 0, 0
1.044310000, 0, 0, 0, 1, 0, 0
1.044380000, 0, 0, 0, 0, 0, 0
1.044410000, 0, 0, 1, 0, 0, 0
1.044520000, 0, 0, 0, 0, 0, 0
1.044590000, 0, 0, 0, 1, 0, 0
1.044620000, 0, 0, 1, 1, 0, 0
1.044730000, 0, 0, 0, 1, 0, 0
1.044800000, 0, 0, 0, 0, 0, 0
1.044830000, 0, 0, 1, 0, 0, 0
1.044930000, 0, 0, 0, 0, 0, 0
1.045010000, 0, 0, 0, 1, 0, 0
1.045030000, 0, 0, 1, 1, 0, 0
1.045140000, 0, 0, 0, 1, 0, 0
1.045220000, 0, 0, 0, 0, 0, 0
1.045240000, 0, 0, 1, 0, 0, 0
1.045350000, 0, 0, 0, 0, 0, 0
1.045420000, 0, 0, 0, 1, 0, 0
1.045450000, 0, 0, 1, 1, 0, 0
1.045550000, 0, 0, 0, 1, 0, 0
1.045630000, 0, 0, 0, 0, 0, 0
1.045650000, 0, 0, 1, 0, 0, 0
1.045760000, 0, 0, 0, 0, 0, 0
1.045840000, 0, 0, 0, 1, 0, 0
1.045860000, 0, 0, 1, 1, 0, 0
1.045970000, 0, 0, 0, 1, 0, 0
1.046050000, 0, 0, 0, 0, 0, 0
1.046070000, 0, 0, 1, 0, 0, 0
1.046170000, 0, 0, 0, 0, 0, 0
1.046260000, 0, 0, 0, 1, 0, 0
1.046270000, 0, 0, 1, 1, 0, 0
1.046380000, 0, 0, 0, 1, 0, 0
1.046470000, 0, 0, 0, 0, 0, 0
1.046480000, 0, 0, 1, 0, 0, 0
1.046590000, 0, 0, 0, 0, 0, 0
1.046670000, 0, 0, 0, 1, 0, 0
1.046690000, 0, 0, 1, 1, 0, 0
1.046790000, 0, 0, 0, 1, 0, 0
1.046880000, 0, 0, 0, 0, 0, 0
1.046890000, 0, 0, 1, 0, 0, 0
1.047000000, 0, 0, 0, 0, 0, 0
1.047090000, 0, 0, 0, 1, 0, 0
1.047100000, 0, 0, 1, 1, 0, 0
1.047210000, 0, 0, 0, 1, 0, 0
1.047300000, 0, 0, 0, 0, 0, 0
1.047310000, 0, 0, 1, 0, 0, 0
1.047410000, 0, 0, 0, 0, 0, 0
1.047510000, 0, 0, 1, 1, 0, 0
1.047620000, 0, 0, 0, 1, 0, 0
1.047720000, 0, 0, 1, 0, 0, 0
1.047830000, 0, 0, 0, 0, 0, 0
1.047920000, 0, 0, 0, 1, 0, 0
1.047930000, 0, 0, 1, 1, 0, 0
1.048030000, 0, 0, 0, 1, 0, 0
1.048130000, 0, 0, 1, 0, 0, 0
1.048240000, 0, 0, 0, 0, 0, 0
